id,sic_id,club_id,entity_name,level,category,region,province,city,address,cap,primary_email,email_type,primary_phone,phone_secondary,website,servitore_insegnante,coordination_entity,families_count,meeting_day,meeting_time,outreach_status,outreach_step,last_contact_at,unsubscribe_token,unsubscribed_at,notes,created_at,updated_at
2948,SIC-F8MHDX5Y-ZXBVN3AW-S,,AL-ANON – Gruppo Europa,LOCAL_CLUB,AL-ANON,Trentino-Alto Adige,BZ,Bolzano,V.le Europa 53,39100,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,APCAT Trentino,11,,,UNCONTACTED,0,,34d67b387e725665bf01661cd82e86d8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2949,SIC-5H0JQ4RD-R0C3YAKF-A,,AL-ANON – Gruppo Borgo Valsugana,LOCAL_CLUB,AL-ANON,Trentino-Alto Adige,TN,Borgo Valsugana,C/o Oratorio - Via 24 Maggio 16,38051,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,APCAT Trentino,11,,,UNCONTACTED,0,,aa03ec35e81c8eecc372efadd2d9d03c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2950,SIC-B4ETZ0CD-95PWTFPH-2,,AL-ANON – Gruppo Amicizia,LOCAL_CLUB,AL-ANON,Trentino-Alto Adige,TN,Lizzana di Rovereto,"C/o Sala Circoscrizione - Via Panizza, 17",38068,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,APCAT Trentino,11,,,UNCONTACTED,0,,94edc62199ec780d556165ed988c5709,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2951,SIC-00BC6ZDN-AHR26TYP-V,,AL-ANON – Gruppo di Brunico See_Bockhaus_Oberangen,LOCAL_CLUB,AL-ANON,Trentino-Alto Adige,BZ,Brunico,See Bockhaus - Oberangen,39031,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,APCAT Trentino,11,,,UNCONTACTED,0,,b572ab9fd860ffacbb1d2749231957a2,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2952,SIC-QQVTRC84-64V879Z3-5,,AL-ANON – Gruppo Rovereto,LOCAL_CLUB,AL-ANON,Trentino-Alto Adige,TN,Rovereto (Loc. Fucine),C/o Sala Circoscrizionale - Via Leonardo Da Vinci 5,38068,grupporovereto.alanon@gmail.com,DIRECT,0258018230 / 800087897,,,,APCAT Trentino,11,,,UNCONTACTED,0,,4c28b0678509fbbcdc8b780fda264780,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2953,SIC-4MSCP1Y4-N1DAKAFM-M,,AL-ANON – Gruppo St. Etienne,LOCAL_CLUB,AL-ANON,Valle d'Aosta,AO,Aosta,"C/o parrocchia. St. Etienne - Via Martine, 16",11100,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Valle d'Aosta,11,,,UNCONTACTED,0,,4b05dd2c7456041ef158f62ebcbcd6ab,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2954,SIC-DNR7BVMN-R90S6R84-4,,AL-ANON – Gruppo Figli Adulti Granta Parey,LOCAL_CLUB,AL-ANON,Valle d'Aosta,AO,Aosta,C/o Centro Servizi Volontariato - Via Avondo 8,11100,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Valle d'Aosta,11,,,UNCONTACTED,0,,3f148f1aaad4a63e83b42e7b68f2e133,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2955,SIC-J6EVYRSB-8TNAKAY5-P,,AL-ANON – Gruppo Semplicità,LOCAL_CLUB,AL-ANON,Valle d'Aosta,AO,Aosta,C/o Parrocchia S. Martin - Via S. Martin De Corleans,11100,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Valle d'Aosta,11,,,UNCONTACTED,0,,bedede3e71eacf18a7539e912d92c631,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2956,SIC-F9FAPXWN-X9FCF3AN-Q,,ALATEEN – Gruppo Calamita,LOCAL_CLUB,AL-ANON,Valle d'Aosta,AO,Aosta,C/o parroccha - Via S. Martin De Corleans,11100,usg@al-anon.it,DIRECT,3889530816 / 800087897,,,,ARCAT Valle d'Aosta,11,,,UNCONTACTED,0,,2e5e054d428661f5d614e15232285fac,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2957,SIC-VVTXB98W-3JRZ21SQ-7,,Alcolisti Anonimi – Gruppo Semplicità,LOCAL_CLUB,ALCOLISTI_ANONIMI,Valle d'Aosta,AO,Aosta,C/o Parrocchia - Via S. Martin de Corleans,11100,aaitaly@tin.it,DIRECT,3343949040 / 800411406,,,,ARCAT Valle d'Aosta,11,,,UNCONTACTED,0,,2337efca11c6c46fb5c81ecd76c7a7b0,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2958,SIC-XFXXQ1Q7-YPV52NRT-9,,CAT ALTO ADIGE – Club “Putia 2”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 0474523182,,,,APCAT Trentino,11,,,UNCONTACTED,0,,0c3bdb86a21680dd4e26e0d233641759,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2959,SIC-K2YD8Q0W-YJDNF1TG-9,,CAT ALTO ADIGE – Club “Orion 21”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744,,,,APCAT Trentino,11,,,UNCONTACTED,0,,41cb6f40be0f67f8a95f7e2dc8bc465c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2960,SIC-ZVK3DZ3K-TPJ0TGTK-R,,CAT ALTO ADIGE – Club “I Delfini 20”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 3462210803,,,,APCAT Trentino,11,,,UNCONTACTED,0,,33249c935b59445b031a9561a8235d1f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2961,SIC-MA28QF33-TPCPM59Z-4,,CAT ALTO ADIGE – Club “Kaktus 6”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 3402547446,,,,APCAT Trentino,11,,,UNCONTACTED,0,,33a5edd89c17b3fd5871473e16fcc309,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2962,SIC-2WSHCW3D-M6NGKNWN-K,,CAT ALTO ADIGE – Club “Bo’ 1”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 3356977604,,,,APCAT Trentino,11,,,UNCONTACTED,0,,0233aad5444104dbbf09d358663b62dd,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2963,SIC-600QZWMR-81K849KM-9,,Club degli Alcolisti in Trattamento Alto Adige – Club “Club Florian 11” Valdaora,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 3498962833,,,,APCAT Trentino,11,,,UNCONTACTED,0,,ec7556a0b7871cff1a2f0715c41c9807,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2964,SIC-A932DF0V-F93HGGRT-7,,CAT ALTO ADIGE – Club “St. Jakob 17”,LOCAL_CLUB,CAT,Trentino-Alto Adige,BZ,San Martino in Badia,Via Piccolino 71,39030,alcohol@raiunsozial.org,DIRECT,0474836744 / 3493541326,,,,APCAT Trentino,11,,,UNCONTACTED,0,,f858d918e8540de58d18841c12e27024,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2965,SIC-8GVT2NP2-2W2KGRPV-R,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Seregno (MB),LOCAL_CLUB,CAT,Lombardia,MI,Seregno,"Via Cavour, 87 c/o Oratorio San Rocco",20831,seregno@giocatorianonimi.org,DIRECT,3335760996,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,ea6ce43d06cbe7768ccecb5971a715ea,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2966,SIC-5G5HWRVR-Z6Y6ZJ4N-4,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Grassobbio,LOCAL_CLUB,CAT,Lombardia,BG,Grassobbio,"Via Roma, 25 c/o Centro Anziani",24050,grassobbio@giocatorianonimi.org,DIRECT,3396299847,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,c457644d6b49bb03ac6a0544cbd2ced2,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2967,SIC-JFPXVH8Q-X4C8HZ5E-F,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Genova Sampierdarena,LOCAL_CLUB,CAT,Liguria,GE,Genova Sampierdarena,"Via Priv. Madonna delle Grazie, 1",16151,genova@giocatorianonimi.org,DIRECT,3401529838,,,,ARCAT Liguria,11,,,UNCONTACTED,0,,9941206e713cc3c9ed7c8c88b2a5360c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2968,SIC-D3M2G7AK-M6DJ7NFH-N,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Savona,LOCAL_CLUB,CAT,Liguria,SV,Savona,"C/o Casa dell'auto mutuo aiuto - Via Francesco Crispi, 22",17100,savona@giocatorianonimi.org,DIRECT,3200142431,,,,ARCAT Liguria,11,,,UNCONTACTED,0,,2c35b471484bc01c3ce18bb7d5f766a2,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2969,SIC-8EHC1837-6EJYTFZT-4,,AL-ANON – Gruppo Nuovo Inizio,LOCAL_CLUB,AL-ANON,Lombardia,MI,P.zza S. Fedele 1,C/o Parrocchia S. Fedele,20121,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,2b3a22c5513510075b0d5b447b683134,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2970,SIC-EYGZNMJG-82RRW1MW-K,,AL-ANON – Gruppo Wagner,LOCAL_CLUB,AL-ANON,Lombardia,MI,P.zza Wagner 2,C/o Chiesa S. Pietro In Sala,20145,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,3e61b550759bdc07a6b64760b8fe2d70,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2971,SIC-R9N2N0Y7-107879VM-T,,AL-ANON – Gruppo San Donato,LOCAL_CLUB,AL-ANON,Lombardia,MI,P.zza Pio XII 1,C/o Parrocchia S. Donato,20097,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,849809c95c445604185450b18ebf3d0d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2972,SIC-QSVXANM7-9WBK6B86-S,,AL-ANON – Gruppo Risveglio,LOCAL_CLUB,AL-ANON,Lombardia,MI,Rho,C/o Centro Creativo Tortuga - Via Giusti,20017,usg@al-anon.it,DIRECT,0258018231 / 800087897,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,b2c2c51a70b933b5c6496b26682bd03e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2973,SIC-91D01CFZ-9NVMMNF2-1,,ALATEEN – Gruppo “Boccioli di Girasole”,LOCAL_CLUB,AL-ANON,Lombardia,MI,Milano,"c/o Oratorio Parrocchia S. Maria del Sufragio - Via Bonvesin della Riva, 2",20129,usg@al-anon.it,DIRECT,0258018230 / 800087897,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,73054dd84ba03e081a0fcbccf0c5c9ab,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2974,SIC-GBZYQZ9V-QG3GS59W-2,,ACAT VAL D’ENZA – CAT di Campegine,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,RE,Campegine,"Via Amendola, 51 c/o Centro Culturale",42040,acat.valdenza@gmail.com,DIRECT,3397941056,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,bf7361137972c4e84e480df249ce9f00,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2975,SIC-Q78AMYQF-3SARDRGG-T,,ACAT Val d’Enza – CAT Sant’Ilario d’Enza,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,RE,Sant'Ilario d'Enza,"Via Piave, 2 c/o Centro Sportivo",42049,acat.valdenza@gmail.com,DIRECT,3491261428,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,46c1878ffa47a5c90d9d96154b265f10,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2976,SIC-BMJE0YXF-Q0YB86XT-N,,ACAT Val D’Enza – CAT di Ciano D’Enza,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,RE,Ciano d'Enza - Canossa,Sede Associazioni,42026,acat.valdenza@gmail.com,DIRECT,3355344024,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,d7ad3e112cf8e2990ad419073eec1dfd,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2977,SIC-RE8PKBCZ-J2SRGA1E-7,,ACAT Val d’Enza – CAT Montecchio Emilia,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,RE,Montecchio Emilia,"P.zza Repubblica, 19",42027,acat.valdenza@gmail.com,DIRECT,3402291056,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,74ae11f899e80076e4a776103907695d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2978,SIC-4CHH9BRR-6AYGGVNE-9,,ACAT VAL d’Enza – ASSOCIAZIONE DEI CLUB ALCOLOGICI TERRITORIALI – CAT di Cavriago,TERRITORIAL_ACAT,ACAT,Emilia-Romagna,RE,Cavriago,"Via Paterlini, 21/A c/o locali ex Centro per le Famiglie",42025,acat.valdenza@gmail.com,DIRECT,3383063625,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,9189ba0ed056a7e90e76159aa40fc2af,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2979,SIC-Z192JZY1-37ZKE21R-T,,AFOL di Monza e Brianza – COMUNE DI VIMERCATE – COOPERATIVA SOCIALE AERIS – CGIL – CISL – UIL.- Gruppo per persone che hanno perso il lavoro,LOCAL_CLUB,CAT,Lombardia,MI,Vimercate,"Via Dozio, 1 c/o Centro S. Gerolamo",20871,coordinamento.amalav@coopaeris.it,DIRECT,3452582037,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,cc1cd5a4e334eb0e613d013c3a90aa2d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2980,SIC-GSZNRP2Z-P9YF32G5-W,,CASA DEL VOLONTARIATO E DELL’A.M.A. – CASA A.M.A. – Gruppo Dipendenze da gioco,LOCAL_CLUB,AUTO_MUTUO_AIUTO,Friuli-Venezia Giulia,UD,Pordenone,"Via De Paoli, 19",33170,casavolontariatopn@virgilio.it,DIRECT,043420042 / 3401004102,,,,ARCAT Friuli-Venezia Giulia,11,,,UNCONTACTED,0,,ceb8f5f7519babca6a3e3c08e1f8c822,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2981,SIC-YNMVZXWC-ATXY2WFR-J,,Gruppo “Dipendenze affettive”,LOCAL_CLUB,CAT,Friuli-Venezia Giulia,UD,Pordenone,"Via De Paoli, 19",33170,casavolontariatopn@virgilio.it,DIRECT,043420042,,,,ARCAT Friuli-Venezia Giulia,11,,,UNCONTACTED,0,,a4fd23a76352e8f3d25c16988d75ab45,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2982,SIC-MB6S2YDX-3X6KXHMZ-K,,ACAT Alto Varesotto – CAT Luino 1 “Furio Ercole Ferri”,TERRITORIAL_ACAT,ACAT,Lombardia,VA,Luino,"Via B. Luini, 16",21016,info@arcatlombardia.it,DIRECT,3482838496,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,65ef8d93aa838f050d4f789afbb64059,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2983,SIC-Z9Z6JX8B-PGEKTMT7-C,,ACAT Alto Varesotto – cat Tutti per uno,TERRITORIAL_ACAT,ACAT,Lombardia,VA,Cocquio Trevisago,"C/o Oratorio San Andrea - Via Generale Maletti, 18",21034,info@arcatlombardia.it,DIRECT,3397803395,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,4f340ba9b54a86f2b642e8eed743f887,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2984,SIC-KA44WABY-4KJHA1VW-7,,ACAT Alto Varesotto – CAT “Passo dopo passo”,TERRITORIAL_ACAT,ACAT,Lombardia,VA,Cuveglio,Via Milano 2/b,21030,info@arcatlombardia.it,DIRECT,340.3884919,,,,ARCAT Lombardia,11,,,UNCONTACTED,0,,665963fdb59d1f859dbff094c6a06c17,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2985,SIC-4A0V1FDA-N52Y4FEJ-Y,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Torino S.Marino 1,LOCAL_CLUB,CAT,Piemonte,MI,Torino,"C.so Unione Sovietica, 220/D",20134,torino@giocatorianonimi.org,DIRECT,3333415352,,,,ARCAT Piemonte,11,,,UNCONTACTED,0,,6dd025011c710992b53104a5f4e405e4,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2986,SIC-0H8BS96A-WZCQC6S5-X,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Corso Peschiera (TO),LOCAL_CLUB,CAT,Piemonte,TO,Torino,"C.so Peschiera, 364",10139,torino@giocatorianonimi.org,DIRECT,3493518772,,,,ARCAT Piemonte,11,,,UNCONTACTED,0,,118c2e7f91d535487a75145a13ff7110,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2987,SIC-PCM9AQH4-2MY91HNY-S,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Torino S.Marino 2,LOCAL_CLUB,CAT,Piemonte,TO,Torino,"C.so Unione Sovietica, 220/D",10134,torino@giocatorianonimi.org,DIRECT,3333415352,,,,ARCAT Piemonte,11,,,UNCONTACTED,0,,fc447cb1ce6b56dcfa3b4551b1692566,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2988,SIC-WT961W4R-KRZ7CQTW-K,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Martinsicuro,LOCAL_CLUB,CAT,Abruzzo,TE,Martinsicuro,"Via Patini, 2 c/o Scuole Medie Fraz. Villa Rosa",64014,martinsicuro@giocatorianonimi.org,DIRECT,3484006175,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,2088edb207881d2870bf2a73d215b1a4,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2989,SIC-SAA26JGS-HHA69NXZ-6,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Pescara,LOCAL_CLUB,CAT,Abruzzo,PE,"L.go Madonna, 62",C/o Associazione “I Colori della Vita”,65125,pescara@giocatorianonimi.org,DIRECT,3519124935,,,,ARCAT Abruzzo,11,,,UNCONTACTED,0,,fddfe8e7632fb33609a2ad9aad92227b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2990,SIC-D714GQ5P-872GEYBY-S,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Santa Maria Capua Vetere,LOCAL_CLUB,CAT,Campania,CE,Santa Maria Capua Vetere,"Via Galatina, 160",81055,santamariacapuavetere@giocatorianonimi.org,DIRECT,3315835074,,,,ARCAT Campania,11,,,UNCONTACTED,0,,df4544886007e040bb600c85f0eb3c63,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2991,SIC-QE2NQHKP-WNM7EHVY-3,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Scafati Salerno,LOCAL_CLUB,CAT,Campania,SA,Scafati,"Via Ferrara,3 (Piazza Falcone e Borsellino) c/o Maranathà O.",84018,scafati@giocatorianonimi.org,DIRECT,3884941816,,,,ARCAT Campania,11,,,UNCONTACTED,0,,491c8ad5a465d003fd91607bf6eaa77a,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2992,SIC-JZA5RV9N-RNK7CSE4-4,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Forlì,LOCAL_CLUB,CAT,Emilia-Romagna,FC,Forlì,"C/o Circoscrizione 2 Forlì - Via Curiel, 51",47121,forli@giocatorianonimi.org,DIRECT,3345948509,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,86b1c7b7b7c4c986ed2e942631e01983,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2993,SIC-CTFGM7PR-K84RAYJX-0,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Modena,LOCAL_CLUB,CAT,Emilia-Romagna,MO,Modena,C/o Parrocchia San Pio X - Via Bellini 10,41121,modena@giocatorianonimi.org,DIRECT,3334254671,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,0b8bb0b2cdc86218154d89b1d2f3ca5b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2994,SIC-SSZ56ZYR-YZNVQ7KX-F,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Cesena,LOCAL_CLUB,CAT,Emilia-Romagna,FC,Cesena,Via Emilia Levante 1346,47521,gacesena@giocatorianonimi.org,DIRECT,3393328544 / 3669767970,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,d02f4b4e7df81b4697c3f2f1a3a1e73d,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2995,SIC-T3QJREA6-M8BNVP01-C,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Ravenna Mercoledì,LOCAL_CLUB,CAT,Emilia-Romagna,RA,Ravenna,"C/o Casa Volontariato - Via Oriani, 44",48121,ravenna2@giocatorianonimi.org,DIRECT,3669768038 / 3669767970,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,6213dcf28e92b7f8821ed2e1fcd3d2cd,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2996,SIC-BD4GQGDP-G3YDEMC0-1,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Roma 4,LOCAL_CLUB,CAT,Lazio,RO,166 Roma,"Via Montiglio, 18 c/o Chiesa ""Gesù Divino Maestro""",,roma4pinetasacchetti@giocatorianonimi.org,DIRECT,3347659246,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,34dac376d157f0dd022f1c14752f1e53,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2997,SIC-2WQ6M9ZC-QX8A0VKE-H,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Acilia,LOCAL_CLUB,CAT,Lazio,RO,125 Acilia,"Via Ludovico Antomelli,1 c/o Chiesa San Leonardo",,acilia@giocatorianonimi.org,DIRECT,3669767953,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,c97b59c32108b8c04e4f1a0258a421b6,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2998,SIC-6YVT1Z23-KAKK83GK-R,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Rimini,LOCAL_CLUB,CAT,Emilia-Romagna,FC,Rimini,"C/o ""A good space"" - Via Bramante 10",47924,rimini@giocatorianonimi.org,DIRECT,3669768012,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,83597dc59a80b8488725a2cdf09d6945,,,2026-09-21 11:39:47,2026-09-21 11:39:47
2999,SIC-23M3M3G8-AB8PC1RJ-Y,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Ravenna Giovedì,LOCAL_CLUB,CAT,Emilia-Romagna,RA,Ravenna,"C/o Casa Volontariato - Via Oriani, 44",48121,ravenna1@giocatorianonimi.org,DIRECT,3476485617,,,,ARCAT Emilia-Romagna,11,,,UNCONTACTED,0,,96be4782f1c5fe8df8f3e199f40c271e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3000,SIC-82Q7EYG9-KBQRC52G-C,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Civita Castellana,LOCAL_CLUB,CAT,Lazio,VI,1033 Civita Castellana,"Via Terni, 26 c/o Parrocchia S. Luigi Gonzaga - Frz. Sassacci",,civitacastellana@giocatorianonimi.org,DIRECT,3478992852,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,f7d4a3a983d49d431e1275e32fba362b,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3001,SIC-1HCH74YN-QTS9V1JP-2,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Roma 5,LOCAL_CLUB,CAT,Lazio,RO,152 Roma,"P.zza Madonna de La Salette, 1 c/o Parrocchia",,roma5@giocatorianonimi.org,DIRECT,3349446550,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,f452119f4837b2c27108b0d6d332d20e,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3002,SIC-PGSG8TK3-1FH1KA9T-P,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Roma 3 – Pietralata,LOCAL_CLUB,CAT,Lazio,RO,158 Roma,"Via Matteo Tondi, 80",,roma3pietralata@giocatorianonimi.org,DIRECT,3339985473,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,52ca4fc3828d525a2a86d9dd34fe3e9f,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3003,SIC-7QYKWGX3-B3DDFW9Z-H,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Roma 7,LOCAL_CLUB,CAT,Lazio,RO,139 Roma,"Via Cavriglia, 8 c/o Parrocchia San Frumenzio",,roma7@giocatorianonimi.org,DIRECT,3311567367,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,a003763bf6cc4bdd76bdb24a05dd48f8,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3004,SIC-2ZGR7VZD-MFQKDFEW-C,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Roma 2 – Gregorio VII,LOCAL_CLUB,CAT,Lazio,RO,165 Roma,"Via del Cottolengo, 4",,roma2@giocatorianonimi.org,DIRECT,3349446545,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,3237fb737e30b8ce80a56f716389955c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3005,SIC-1FJR70C9-0EM4P5BG-E,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Genova Crimea,LOCAL_CLUB,CAT,Liguria,GE,Genova,Via Crimea (P.zza Alimonda) c/o Chiesa Nostra Signora del Rimedio - Sala Profumo,16129,genova@giocatorianonimi.org,DIRECT,3401529838,,,,ARCAT Liguria,11,,,UNCONTACTED,0,,68ae3062a513d13084f27cee65ea830c,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3006,SIC-1QH5P9T4-7KGF0KKH-8,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA -Terracina,LOCAL_CLUB,CAT,Lazio,LA,4019 Terracina,P.zza Alfredo Fiorini c/o Parrocchia San Domenico Savio,,terracina@giocatorianonimi.org,DIRECT,3248969018,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,06340bf9d0fd25dec45a29d24a3412ea,,,2026-09-21 11:39:47,2026-09-21 11:39:47
3007,SIC-HXAX88Q0-RZVW7GMH-3,,GA – ASSOCIAZIONE GIOCATORI ANONIMI ITALIA – Tivoli,LOCAL_CLUB,CAT,Lazio,RO,19 Tivoli,Via 5 Giornate c/o S.Michele Arcangelo Chiesa del Gesù,,tivoli@giocatorianonimi.org,DIRECT,3664838059,,,,ARCAT Lazio,11,,,UNCONTACTED,0,,d292a99ae061721eddb31cdfe95c3213,,,2026-09-21 11:39:47,2026-09-21 11:39:47
